,year,electric_range,base_msrp,dol_v_id,geo_id,clusters,cluster
147925,2017,14,44100,121628419,53005010816.0,0,pink
147938,2017,93,32250,100594651,53063004300.0,0,pink
147959,2019,17,34995,175410441,53033023806.0,0,pink
147960,2019,17,52900,476136986,53033032102.0,0,pink
147981,2013,208,69900,200531866,53055960302.0,0,pink
148016,2018,14,54950,150411691,53071920902.0,0,pink
148142,2017,14,44100,105000843,53011042000.0,0,pink
148202,2013,208,69900,184501544,53073001101.0,0,pink
148223,2014,208,69900,152642318,53053071310.0,0,pink
148282,2014,208,69900,221455349,53061050403.0,0,pink
148308,2018,14,45600,114416445,53011040714.0,0,pink
148309,2013,208,69900,157129073,53033032313.0,0,pink
148347,2019,12,36900,230170965,53033032221.0,0,pink
148349,2014,208,69900,4286733,53061042001.0,0,pink
148350,2018,111,33950,349174465,53053073133.0,0,pink
148455,2013,208,69900,250228275,53033009400.0,0,pink
148480,2013,208,69900,209629612,53053070314.0,0,pink
148495,2014,208,69900,128490582,53053073006.0,0,pink
148619,2014,208,69900,233530650,53053071704.0,0,pink
148671,2019,12,36900,319381191,53033024002.0,0,pink
148685,2019,32,39995,477274724,53061041000.0,0,pink
148764,2013,208,69900,167024084,53033032333.0,0,pink
148775,2014,208,69900,143684943,6037212204.0,1,purple
148779,2012,265,59900,181121195,53033032311.0,0,pink
148789,2019,17,34995,193406608,53011040604.0,0,pink
148847,2018,14,45600,128893334,53053071412.0,0,pink
148913,2019,12,36900,131233602,53005010819.0,0,pink
148925,2014,208,69900,195535679,53033026102.0,0,pink
148959,2013,208,69900,180524900,53063002300.0,0,pink
148975,2016,93,31950,3402360,53033030802.0,0,pink
149052,2013,208,69900,349595858,53035091302.0,0,pink
149074,2013,208,69900,110569413,53061050501.0,0,pink
149125,2013,208,69900,187759001,53057952200.0,0,pink
149137,2013,208,69900,183361776,53053063402.0,0,pink
149164,2016,93,31950,106250217,53053940002.0,0,pink
149192,2016,93,31950,216008530,53053073116.0,0,pink
149218,2019,12,36900,344488952,53053060907.0,0,pink
149261,2019,17,34995,179427167,53033032307.0,0,pink
149352,2012,265,59900,117958186,53061940002.0,0,pink
149418,2016,93,31950,342946649,53053061002.0,0,pink
149420,2014,208,69900,224326840,53053071206.0,0,pink
149661,2012,33,102000,131146571,24017851402.0,2,dark purple
149820,2013,208,69900,231642806,53045960201.0,0,pink
149970,2014,208,69900,266273199,53061052605.0,0,pink
150007,2019,17,52900,144075410,53063010204.0,0,pink
150128,2013,208,69900,180329614,53033007502.0,0,pink
150174,2019,14,91250,202928722,53033032102.0,0,pink
150251,2017,14,44100,166497201,53053072108.0,0,pink
150268,2013,208,69900,190492004,53033032330.0,0,pink
150290,2013,208,69900,218276390,53073000502.0,0,pink
150332,2016,93,31950,167729999,53055960101.0,0,pink
150338,2019,15,55700,476591804,53061042005.0,0,pink
150383,2016,93,31950,144640681,53063010301.0,0,pink
150440,2016,93,31950,227676676,53061041815.0,0,pink
150494,2018,14,54950,475121153,53015002003.0,0,pink
150551,2019,17,52900,474495416,53033032705.0,0,pink
150577,2013,208,69900,240234326,53007961002.0,0,pink
150654,2016,93,31950,235127581,53061052904.0,0,pink
150682,2013,208,69900,160613848,53021020607.0,0,pink
150708,2012,265,59900,252318377,53053072105.0,0,pink
150731,2014,208,69900,229965186,53033031910.0,0,pink
150789,2013,208,69900,302966793,53061052603.0,0,pink
150805,2018,17,52900,227819637,53005010201.0,0,pink
150830,2016,93,31950,177328056,53033026001.0,0,pink
150870,2013,208,69900,231046714,53053072313.0,0,pink
150888,2013,208,69900,119358872,53033032333.0,0,pink
150892,2017,93,32250,193051295,53067012331.0,0,pink
150926,2016,93,31950,178875749,53055960101.0,0,pink
150928,2014,208,69900,176261256,53029972000.0,0,pink
151029,2018,17,52900,102278067,53029970900.0,0,pink
151039,2014,208,69900,224782568,53053071803.0,0,pink
151165,2013,208,69900,164462140,53033032311.0,0,pink
151166,2013,208,69900,239383056,53061052402.0,0,pink
151209,2018,14,54950,213530292,53053072309.0,0,pink
151280,2017,14,44100,174631537,53053073129.0,0,pink
151330,2016,93,31950,124863875,53053071413.0,0,pink
151415,2018,14,54950,473978977,53063004300.0,0,pink
151455,2014,208,69900,194736181,53041970800.0,0,pink
151492,2013,208,69900,215795177,53033032215.0,0,pink
151584,2013,208,69900,151111691,53073010504.0,0,pink
151594,2017,14,89100,251461759,53053073120.0,0,pink
151630,2013,208,69900,205522292,53053063000.0,0,pink
151638,2014,208,69900,227445088,53011040102.0,0,pink
151714,2013,208,69900,9299223,53073000804.0,0,pink
151781,2014,208,69900,125105382,53033032103.0,0,pink
151828,2014,208,69900,183737921,53015002001.0,0,pink
151857,2017,93,32250,148419330,53055960103.0,0,pink
151862,2014,208,69900,171609553,53061051918.0,0,pink
151883,2013,208,69900,150428099,53053072507.0,0,pink
151887,2013,208,69900,115380450,53061041703.0,0,pink
151888,2014,208,69900,203610802,53073000302.0,0,pink
151934,2018,14,184400,144596238,53061052505.0,0,pink
152010,2016,93,31950,120261515,53073000804.0,0,pink
152066,2010,245,110950,173150673,53061042005.0,0,pink
152175,2018,16,52650,187314326,53053072410.0,0,pink
152248,2013,208,69900,204356428,53063011203.0,0,pink
152283,2016,93,31950,226278692,53063010505.0,0,pink
152299,2013,208,69900,174167010,53057952500.0,0,pink
152307,2018,14,54950,138529947,53033032704.0,0,pink
152331,2018,12,36800,144511195,53035081100.0,0,pink
152368,2018,19,64950,172530641,53053070316.0,0,pink
152409,2019,32,39995,476710804,53033032103.0,0,pink
152496,2014,208,69900,2542158,53073010504.0,0,pink
152530,2018,31,75095,252323578,53053072314.0,0,pink
152546,2013,208,69900,102182440,53033022502.0,0,pink
152621,2014,208,69900,181668952,53033023202.0,0,pink
152780,2018,16,52650,308978253,53061042005.0,0,pink
152804,2013,208,69900,249627815,53057952304.0,0,pink
152843,2014,208,69900,217313799,53055960400.0,0,pink
152894,2014,208,69900,475741038,53061940002.0,0,pink
152968,2014,208,69900,126106900,53025011401.0,0,pink
152973,2019,17,34995,144427986,53073000501.0,0,pink
153007,2013,208,69900,120668922,53029971302.0,0,pink
153009,2014,208,69900,208426956,53061041304.0,0,pink
153066,2018,111,33950,130209922,53033026001.0,0,pink
153148,2014,208,69900,349758923,53033030405.0,0,pink
153149,2017,14,89100,172509382,53061052120.0,0,pink
153173,2014,208,69900,335320149,53033032328.0,0,pink
153187,2017,93,32250,349395329,53061050404.0,0,pink
153220,2019,15,55700,477903366,53063011600.0,0,pink
153256,2014,208,69900,160692661,53073000804.0,0,pink
153257,2019,17,52900,185640738,53033006500.0,0,pink
153281,2010,245,110950,249588615,53061042005.0,0,pink
153394,2016,93,31950,240959729,53033003800.0,0,pink
153470,2013,208,69900,179739878,53033026001.0,0,pink
153477,2013,208,69900,219722086,53029971000.0,0,pink
153481,2017,14,44100,128617506,53067012221.0,0,pink
153568,2014,208,69900,205087557,53061051922.0,0,pink
153614,2018,16,52650,464801165,53033032315.0,0,pink
153659,2018,111,33950,125911656,53061052708.0,0,pink
153681,2010,100,32995,143716758,53053060907.0,0,pink
153687,2013,208,69900,141388677,53033032320.0,0,pink
153688,2019,17,34995,339162610,53053071414.0,0,pink
153694,2013,208,69900,154485061,53061041202.0,0,pink
153696,2018,17,52900,348464014,53033027200.0,0,pink
153702,2014,208,69900,168903703,53063011600.0,0,pink
153752,2016,93,31950,251366069,53033032307.0,0,pink
153753,2014,208,69900,127715031,53053072312.0,0,pink
153798,2016,93,31950,145230949,53005010815.0,0,pink
153804,2019,17,52900,306805859,53027000201.0,0,pink
153924,2014,208,69900,187508401,53053063100.0,0,pink
154059,2013,208,69900,143349356,53053073407.0,0,pink
154061,2013,208,69900,186196202,53033032703.0,0,pink
154100,2013,208,69900,224521832,53033032705.0,0,pink
154186,2014,208,69900,236482424,53063011302.0,0,pink
154265,2013,208,69900,250127195,53061050403.0,0,pink
154388,2014,208,69900,190374691,53033032315.0,0,pink
154452,2017,93,32250,349858204,53053073120.0,0,pink
154509,2019,16,53400,142757562,53053940008.0,0,pink
154557,2016,93,31950,265087098,53061041301.0,0,pink
154590,2014,208,69900,150421750,53063004900.0,0,pink
154599,2008,220,98950,132987529,53055960302.0,0,pink
154603,2018,14,54950,348875082,53053940001.0,0,pink
154627,2019,15,55700,148204262,53033031704.0,0,pink
154633,2019,16,53400,251829847,53035080300.0,0,pink
154643,2018,19,64950,145751434,53007960203.0,0,pink
154657,2017,93,32250,327899904,53033020500.0,0,pink
154749,2013,208,69900,168380936,53045960201.0,0,pink
154757,2014,208,69900,164460404,53033032311.0,0,pink
154804,2013,208,69900,187291632,53007960502.0,0,pink
154864,2017,93,32250,348426494,53067011720.0,0,pink
154866,2014,208,69900,112857139,53061052114.0,0,pink
154892,2016,93,31950,150200501,53055960400.0,0,pink
154913,2019,32,39995,259763423,53073010701.0,0,pink
154948,2014,208,69900,108877905,53061053102.0,0,pink
154956,2018,14,45600,148576179,53033024302.0,0,pink
154960,2019,17,52900,227339031,53073001202.0,0,pink
154982,2018,17,52900,324053495,53057940403.0,0,pink
155050,2018,31,75095,166290715,53053073005.0,0,pink
155200,2018,14,45600,202007599,53061051922.0,0,pink
155202,2012,265,59900,129195699,53033032307.0,0,pink
155204,2019,15,55700,282350148,53021020503.0,0,pink
155216,2014,208,69900,183094068,53061041304.0,0,pink
155334,2017,93,32250,345587525,53033032307.0,0,pink
155439,2018,12,36800,348900086,53033021600.0,0,pink
155448,2016,93,31950,183612649,53033029504.0,0,pink
155465,2012,265,59900,235212848,53053062802.0,0,pink
155472,2019,12,36900,474884805,53061051302.0,0,pink
155550,2014,208,69900,8807809,53053061100.0,0,pink
155557,2018,14,54950,216884790,53073000803.0,0,pink
155653,2013,208,69900,149113821,53033032311.0,0,pink
155681,2014,208,69900,131950381,53033007001.0,0,pink
155682,2013,208,69900,135927837,53033023601.0,0,pink
155687,2018,111,33950,172609559,53073000501.0,0,pink
155774,2012,265,59900,109084286,53027000402.0,0,pink
155810,2016,93,31950,162517792,53053073127.0,0,pink
155879,2012,265,59900,260723200,53061053400.0,0,pink
155912,2013,208,69900,3946659,53033032500.0,0,pink
155940,2016,14,43700,249324974,53035090901.0,0,pink
155979,2018,14,54950,476477060,53005010100.0,0,pink
156011,2016,93,31950,348894850,53063012000.0,0,pink
156056,2013,208,69900,102104586,53073001204.0,0,pink
156060,2018,16,52650,142412581,53027000201.0,0,pink
156216,2019,32,39995,475028900,53033011300.0,0,pink
156222,2020,14,81100,120607126,53053060600.0,0,pink
156257,2013,208,69900,157306103,53061053604.0,0,pink
156362,2013,208,69900,249157877,53033030404.0,0,pink
156387,2016,93,31950,474822547,53055960103.0,0,pink
156396,2016,93,31950,254686799,53053940002.0,0,pink
156401,2019,16,53400,131438863,53033032330.0,0,pink
156442,2018,16,52650,213759626,53057952403.0,0,pink
156466,2017,93,32250,278545382,53073000902.0,0,pink
156469,2019,15,55700,244428446,53007960203.0,0,pink
156482,2013,208,69900,143244468,53005010707.0,0,pink
156514,2018,19,64950,187005948,53033007902.0,0,pink
156583,2012,265,59900,112795084,53063003800.0,0,pink
156589,2014,208,69900,143563444,53061052121.0,0,pink
156600,2012,265,59900,218529,53061052711.0,0,pink
156735,2018,17,52900,253133121,53067010200.0,0,pink
156805,2013,208,69900,164806771,53053940013.0,0,pink
156858,2019,12,36900,347643572,53033029803.0,0,pink
156863,2018,16,52650,145668274,53067011623.0,0,pink
156923,2018,19,64950,122199815,53053070205.0,0,pink
156934,2017,93,32250,273160296,53005010100.0,0,pink
156992,2018,12,36800,347787870,53033022502.0,0,pink
157002,2014,208,69900,5130898,53061052606.0,0,pink
157047,2018,111,33950,286732855,53061041701.0,0,pink
157061,2019,16,53400,244582593,53029970500.0,0,pink
157070,2013,208,69900,212466880,53033032328.0,0,pink
157117,2019,12,36900,178735637,53061051914.0,0,pink
157118,2017,93,32250,106821781,53061052122.0,0,pink
157155,2012,265,59900,130234128,53033032307.0,0,pink
157239,2018,16,52650,477599734,53061042001.0,0,pink
157335,2013,208,69900,180710092,53061052711.0,0,pink
157381,2013,208,69900,145992906,53033032604.0,0,pink
157517,2013,208,69900,350470550,53061050101.0,0,pink
157558,2012,265,59900,252357241,53033026001.0,0,pink
157574,2018,16,52650,263786666,53009002301.0,0,pink
157578,2016,93,31950,152097424,53037975300.0,0,pink
157582,2016,93,31950,230249414,53033032332.0,0,pink
157699,2013,208,69900,168521867,53061052708.0,0,pink
157713,2014,208,69900,185218071,53037975104.0,0,pink
157747,2018,14,45600,309290719,53063013101.0,0,pink
157763,2013,208,69900,208778475,53021020401.0,0,pink
157771,2019,16,53400,207289099,53053073122.0,0,pink
157783,2016,93,31950,166175726,53061050700.0,0,pink
157881,2014,208,69900,324016241,53053063501.0,0,pink
157926,2014,208,69900,105327239,53061050300.0,0,pink
157947,2018,16,52650,239556845,53009001902.0,0,pink
158081,2013,208,69900,189376253,53067010920.0,0,pink
158121,2013,208,69900,119751481,53061051912.0,0,pink
158213,2014,208,69900,195025344,53053073502.0,0,pink
158239,2018,14,90700,223897474,53061050101.0,0,pink
158260,2019,17,52900,293274439,53061052114.0,0,pink
158340,2018,111,33950,281202659,53061052006.0,0,pink
158357,2016,93,31950,117736,53029971800.0,0,pink
158389,2019,17,34995,100835234,53021020607.0,0,pink
158429,2013,208,69900,244683295,53033023806.0,0,pink
158490,2013,208,69900,204681865,32003003314.0,2,dark purple
158522,2012,265,59900,154367713,53057950100.0,0,pink
158562,2019,12,36900,350084395,53055960101.0,0,pink
158604,2016,93,31950,178203259,53057940302.0,0,pink
158608,2018,17,52900,349492958,53029970300.0,0,pink
158675,2014,208,69900,109977458,53007961200.0,0,pink
158700,2017,93,32250,349063312,53005010807.0,0,pink
158765,2018,17,52900,475785579,53033032601.0,0,pink
158793,2014,208,69900,201082297,53007960302.0,0,pink
158911,2018,14,54950,310693659,53063013503.0,0,pink
158973,2016,93,31950,226458116,53073010701.0,0,pink
158975,2017,93,32250,142998488,53065951401.0,0,pink
158984,2017,14,44100,478202238,53061051934.0,0,pink
159013,2018,17,52900,237668490,53053072315.0,0,pink
159104,2016,93,31950,211813339,53031950501.0,0,pink
159130,2016,93,31950,246588702,53073000102.0,0,pink
159144,2014,208,69900,113746132,53073010407.0,0,pink
159172,2013,208,69900,146409581,53033032315.0,0,pink
159201,2013,208,69900,158250690,53061042001.0,0,pink
159204,2018,17,52900,241036617,53055960101.0,0,pink
159352,2013,208,69900,185113197,53033021906.0,0,pink
159389,2016,93,31950,116579214,53057952403.0,0,pink
159390,2016,93,31950,199070371,53005011506.0,0,pink
159392,2014,208,69900,136014693,53005010809.0,0,pink
